facility_id,facility_name,facility_type,district,state,bed_count,data_source
F01247,PHC Azamgarh #139,PHC,Azamgarh,Uttar Pradesh,9,real_state_totals_synthetic_district_distribution
F01248,PHC Azamgarh #140,PHC,Azamgarh,Uttar Pradesh,5,real_state_totals_synthetic_district_distribution
F01249,PHC Azamgarh #141,PHC,Azamgarh,Uttar Pradesh,6,real_state_totals_synthetic_district_distribution
F01250,PHC Azamgarh #142,PHC,Azamgarh,Uttar Pradesh,10,real_state_totals_synthetic_district_distribution
F01251,PHC Azamgarh #143,PHC,Azamgarh,Uttar Pradesh,5,real_state_totals_synthetic_district_distribution
F01252,PHC Azamgarh #144,PHC,Azamgarh,Uttar Pradesh,4,real_state_totals_synthetic_district_distribution
F01253,PHC Azamgarh #145,PHC,Azamgarh,Uttar Pradesh,4,real_state_totals_synthetic_district_distribution
F01254,PHC Azamgarh #146,PHC,Azamgarh,Uttar Pradesh,5,real_state_totals_synthetic_district_distribution
F01255,PHC Azamgarh #147,PHC,Azamgarh,Uttar Pradesh,10,real_state_totals_synthetic_district_distribution
F01256,PHC Azamgarh #148,PHC,Azamgarh,Uttar Pradesh,6,real_state_totals_synthetic_district_distribution
F01257,PHC Azamgarh #149,PHC,Azamgarh,Uttar Pradesh,8,real_state_totals_synthetic_district_distribution
F01258,PHC Azamgarh #150,PHC,Azamgarh,Uttar Pradesh,9,real_state_totals_synthetic_district_distribution
F01259,PHC Azamgarh #151,PHC,Azamgarh,Uttar Pradesh,10,real_state_totals_synthetic_district_distribution
F01260,PHC Azamgarh #152,PHC,Azamgarh,Uttar Pradesh,8,real_state_totals_synthetic_district_distribution
F01261,PHC Azamgarh #153,PHC,Azamgarh,Uttar Pradesh,6,real_state_totals_synthetic_district_distribution
F01262,PHC Azamgarh #154,PHC,Azamgarh,Uttar Pradesh,7,real_state_totals_synthetic_district_distribution
F01263,PHC Azamgarh #155,PHC,Azamgarh,Uttar Pradesh,4,real_state_totals_synthetic_district_distribution
F01264,PHC Azamgarh #156,PHC,Azamgarh,Uttar Pradesh,7,real_state_totals_synthetic_district_distribution
F01265,PHC Azamgarh #157,PHC,Azamgarh,Uttar Pradesh,9,real_state_totals_synthetic_district_distribution
F01266,PHC Azamgarh #158,PHC,Azamgarh,Uttar Pradesh,6,real_state_totals_synthetic_district_distribution
F01267,PHC Azamgarh #159,PHC,Azamgarh,Uttar Pradesh,9,real_state_totals_synthetic_district_distribution
F01268,PHC Azamgarh #160,PHC,Azamgarh,Uttar Pradesh,7,real_state_totals_synthetic_district_distribution
F01269,PHC Azamgarh #161,PHC,Azamgarh,Uttar Pradesh,6,real_state_totals_synthetic_district_distribution
F01270,PHC Azamgarh #162,PHC,Azamgarh,Uttar Pradesh,8,real_state_totals_synthetic_district_distribution
F01271,PHC Azamgarh #163,PHC,Azamgarh,Uttar Pradesh,8,real_state_totals_synthetic_district_distribution
F01272,PHC Azamgarh #164,PHC,Azamgarh,Uttar Pradesh,7,real_state_totals_synthetic_district_distribution
F01273,PHC Azamgarh #165,PHC,Azamgarh,Uttar Pradesh,7,real_state_totals_synthetic_district_distribution
F01274,PHC Azamgarh #166,PHC,Azamgarh,Uttar Pradesh,4,real_state_totals_synthetic_district_distribution
F01275,PHC Azamgarh #167,PHC,Azamgarh,Uttar Pradesh,8,real_state_totals_synthetic_district_distribution
F01276,PHC Azamgarh #168,PHC,Azamgarh,Uttar Pradesh,4,real_state_totals_synthetic_district_distribution
F01277,PHC Azamgarh #169,PHC,Azamgarh,Uttar Pradesh,7,real_state_totals_synthetic_district_distribution
F01278,PHC Azamgarh #170,PHC,Azamgarh,Uttar Pradesh,9,real_state_totals_synthetic_district_distribution
F01279,PHC Azamgarh #171,PHC,Azamgarh,Uttar Pradesh,6,real_state_totals_synthetic_district_distribution
F01280,PHC Azamgarh #172,PHC,Azamgarh,Uttar Pradesh,8,real_state_totals_synthetic_district_distribution
F01281,PHC Azamgarh #173,PHC,Azamgarh,Uttar Pradesh,6,real_state_totals_synthetic_district_distribution
F01282,PHC Azamgarh #174,PHC,Azamgarh,Uttar Pradesh,4,real_state_totals_synthetic_district_distribution
F01283,PHC Azamgarh #175,PHC,Azamgarh,Uttar Pradesh,4,real_state_totals_synthetic_district_distribution
F01284,PHC Azamgarh #176,PHC,Azamgarh,Uttar Pradesh,5,real_state_totals_synthetic_district_distribution
F01285,PHC Azamgarh #177,PHC,Azamgarh,Uttar Pradesh,9,real_state_totals_synthetic_district_distribution
F01286,PHC Azamgarh #178,PHC,Azamgarh,Uttar Pradesh,10,real_state_totals_synthetic_district_distribution
F01287,PHC Azamgarh #179,PHC,Azamgarh,Uttar Pradesh,10,real_state_totals_synthetic_district_distribution
F01288,PHC Azamgarh #180,PHC,Azamgarh,Uttar Pradesh,8,real_state_totals_synthetic_district_distribution
F01289,PHC Azamgarh #181,PHC,Azamgarh,Uttar Pradesh,8,real_state_totals_synthetic_district_distribution
F01290,PHC Azamgarh #182,PHC,Azamgarh,Uttar Pradesh,4,real_state_totals_synthetic_district_distribution
F01291,PHC Azamgarh #183,PHC,Azamgarh,Uttar Pradesh,10,real_state_totals_synthetic_district_distribution
F01292,PHC Azamgarh #184,PHC,Azamgarh,Uttar Pradesh,9,real_state_totals_synthetic_district_distribution
F01293,PHC Azamgarh #185,PHC,Azamgarh,Uttar Pradesh,10,real_state_totals_synthetic_district_distribution
F01294,PHC Azamgarh #186,PHC,Azamgarh,Uttar Pradesh,6,real_state_totals_synthetic_district_distribution
F01295,PHC Azamgarh #187,PHC,Azamgarh,Uttar Pradesh,8,real_state_totals_synthetic_district_distribution
F01296,PHC Azamgarh #188,PHC,Azamgarh,Uttar Pradesh,4,real_state_totals_synthetic_district_distribution
F01297,CHC Azamgarh #1,CHC,Azamgarh,Uttar Pradesh,44,real_state_totals_synthetic_district_distribution
F01298,CHC Azamgarh #2,CHC,Azamgarh,Uttar Pradesh,44,real_state_totals_synthetic_district_distribution
F01299,CHC Azamgarh #3,CHC,Azamgarh,Uttar Pradesh,25,real_state_totals_synthetic_district_distribution
F01300,CHC Azamgarh #4,CHC,Azamgarh,Uttar Pradesh,35,real_state_totals_synthetic_district_distribution
F01301,CHC Azamgarh #5,CHC,Azamgarh,Uttar Pradesh,36,real_state_totals_synthetic_district_distribution
F01302,CHC Azamgarh #6,CHC,Azamgarh,Uttar Pradesh,40,real_state_totals_synthetic_district_distribution
F01303,CHC Azamgarh #7,CHC,Azamgarh,Uttar Pradesh,34,real_state_totals_synthetic_district_distribution
F01304,CHC Azamgarh #8,CHC,Azamgarh,Uttar Pradesh,49,real_state_totals_synthetic_district_distribution
F01305,CHC Azamgarh #9,CHC,Azamgarh,Uttar Pradesh,28,real_state_totals_synthetic_district_distribution
F01306,CHC Azamgarh #10,CHC,Azamgarh,Uttar Pradesh,25,real_state_totals_synthetic_district_distribution
F01307,CHC Azamgarh #11,CHC,Azamgarh,Uttar Pradesh,38,real_state_totals_synthetic_district_distribution
F01308,CHC Azamgarh #12,CHC,Azamgarh,Uttar Pradesh,33,real_state_totals_synthetic_district_distribution
F01309,CHC Azamgarh #13,CHC,Azamgarh,Uttar Pradesh,40,real_state_totals_synthetic_district_distribution
F01310,CHC Azamgarh #14,CHC,Azamgarh,Uttar Pradesh,46,real_state_totals_synthetic_district_distribution
F01311,CHC Azamgarh #15,CHC,Azamgarh,Uttar Pradesh,35,real_state_totals_synthetic_district_distribution
F01312,CHC Azamgarh #16,CHC,Azamgarh,Uttar Pradesh,22,real_state_totals_synthetic_district_distribution
F01313,CHC Azamgarh #17,CHC,Azamgarh,Uttar Pradesh,35,real_state_totals_synthetic_district_distribution
F01314,CHC Azamgarh #18,CHC,Azamgarh,Uttar Pradesh,31,real_state_totals_synthetic_district_distribution
F01315,CHC Azamgarh #19,CHC,Azamgarh,Uttar Pradesh,33,real_state_totals_synthetic_district_distribution
F01316,CHC Azamgarh #20,CHC,Azamgarh,Uttar Pradesh,30,real_state_totals_synthetic_district_distribution
F01317,CHC Azamgarh #21,CHC,Azamgarh,Uttar Pradesh,30,real_state_totals_synthetic_district_distribution
F01318,CHC Azamgarh #22,CHC,Azamgarh,Uttar Pradesh,41,real_state_totals_synthetic_district_distribution
F01319,CHC Azamgarh #23,CHC,Azamgarh,Uttar Pradesh,23,real_state_totals_synthetic_district_distribution
F01320,CHC Azamgarh #24,CHC,Azamgarh,Uttar Pradesh,47,real_state_totals_synthetic_district_distribution
F01321,CHC Azamgarh #25,CHC,Azamgarh,Uttar Pradesh,25,real_state_totals_synthetic_district_distribution
F01322,CHC Azamgarh #26,CHC,Azamgarh,Uttar Pradesh,30,real_state_totals_synthetic_district_distribution
F01323,CHC Azamgarh #27,CHC,Azamgarh,Uttar Pradesh,33,real_state_totals_synthetic_district_distribution
F01324,CHC Azamgarh #28,CHC,Azamgarh,Uttar Pradesh,42,real_state_totals_synthetic_district_distribution
F01325,CHC Azamgarh #29,CHC,Azamgarh,Uttar Pradesh,35,real_state_totals_synthetic_district_distribution
F01326,CHC Azamgarh #30,CHC,Azamgarh,Uttar Pradesh,29,real_state_totals_synthetic_district_distribution
F01327,CHC Azamgarh #31,CHC,Azamgarh,Uttar Pradesh,41,real_state_totals_synthetic_district_distribution
F01328,District Hospital Azamgarh #1,District Hospital,Azamgarh,Uttar Pradesh,202,real_state_totals_synthetic_district_distribution
F01329,District Hospital Azamgarh #2,District Hospital,Azamgarh,Uttar Pradesh,294,real_state_totals_synthetic_district_distribution
F01330,District Hospital Azamgarh #3,District Hospital,Azamgarh,Uttar Pradesh,240,real_state_totals_synthetic_district_distribution
F01331,District Hospital Azamgarh #4,District Hospital,Azamgarh,Uttar Pradesh,109,real_state_totals_synthetic_district_distribution
F01332,District Hospital Azamgarh #5,District Hospital,Azamgarh,Uttar Pradesh,216,real_state_totals_synthetic_district_distribution
F01333,District Hospital Azamgarh #6,District Hospital,Azamgarh,Uttar Pradesh,122,real_state_totals_synthetic_district_distribution
F01334,District Hospital Azamgarh #7,District Hospital,Azamgarh,Uttar Pradesh,180,real_state_totals_synthetic_district_distribution
F01335,District Hospital Azamgarh #8,District Hospital,Azamgarh,Uttar Pradesh,164,real_state_totals_synthetic_district_distribution
F01336,District Hospital Azamgarh #9,District Hospital,Azamgarh,Uttar Pradesh,182,real_state_totals_synthetic_district_distribution
F01337,PHC Jaunpur #1,PHC,Jaunpur,Uttar Pradesh,4,real_state_totals_synthetic_district_distribution
F01338,PHC Jaunpur #2,PHC,Jaunpur,Uttar Pradesh,10,real_state_totals_synthetic_district_distribution
F01339,PHC Jaunpur #3,PHC,Jaunpur,Uttar Pradesh,7,real_state_totals_synthetic_district_distribution
F01340,PHC Jaunpur #4,PHC,Jaunpur,Uttar Pradesh,10,real_state_totals_synthetic_district_distribution
F01341,PHC Jaunpur #5,PHC,Jaunpur,Uttar Pradesh,8,real_state_totals_synthetic_district_distribution
F01342,PHC Jaunpur #6,PHC,Jaunpur,Uttar Pradesh,10,real_state_totals_synthetic_district_distribution
F01343,PHC Jaunpur #7,PHC,Jaunpur,Uttar Pradesh,4,real_state_totals_synthetic_district_distribution
F01344,PHC Jaunpur #8,PHC,Jaunpur,Uttar Pradesh,9,real_state_totals_synthetic_district_distribution
F01345,PHC Jaunpur #9,PHC,Jaunpur,Uttar Pradesh,10,real_state_totals_synthetic_district_distribution
F01346,PHC Jaunpur #10,PHC,Jaunpur,Uttar Pradesh,8,real_state_totals_synthetic_district_distribution
F01347,PHC Jaunpur #11,PHC,Jaunpur,Uttar Pradesh,7,real_state_totals_synthetic_district_distribution
F01348,PHC Jaunpur #12,PHC,Jaunpur,Uttar Pradesh,7,real_state_totals_synthetic_district_distribution
F01349,PHC Jaunpur #13,PHC,Jaunpur,Uttar Pradesh,4,real_state_totals_synthetic_district_distribution
F01350,PHC Jaunpur #14,PHC,Jaunpur,Uttar Pradesh,5,real_state_totals_synthetic_district_distribution
F01351,PHC Jaunpur #15,PHC,Jaunpur,Uttar Pradesh,8,real_state_totals_synthetic_district_distribution
F01352,PHC Jaunpur #16,PHC,Jaunpur,Uttar Pradesh,6,real_state_totals_synthetic_district_distribution
F01353,PHC Jaunpur #17,PHC,Jaunpur,Uttar Pradesh,8,real_state_totals_synthetic_district_distribution
F01354,PHC Jaunpur #18,PHC,Jaunpur,Uttar Pradesh,10,real_state_totals_synthetic_district_distribution
F01355,PHC Jaunpur #19,PHC,Jaunpur,Uttar Pradesh,7,real_state_totals_synthetic_district_distribution
F01356,PHC Jaunpur #20,PHC,Jaunpur,Uttar Pradesh,9,real_state_totals_synthetic_district_distribution
F01357,PHC Jaunpur #21,PHC,Jaunpur,Uttar Pradesh,7,real_state_totals_synthetic_district_distribution
F01358,PHC Jaunpur #22,PHC,Jaunpur,Uttar Pradesh,10,real_state_totals_synthetic_district_distribution
F01359,PHC Jaunpur #23,PHC,Jaunpur,Uttar Pradesh,4,real_state_totals_synthetic_district_distribution
F01360,PHC Jaunpur #24,PHC,Jaunpur,Uttar Pradesh,5,real_state_totals_synthetic_district_distribution
F01361,PHC Jaunpur #25,PHC,Jaunpur,Uttar Pradesh,6,real_state_totals_synthetic_district_distribution
F01362,PHC Jaunpur #26,PHC,Jaunpur,Uttar Pradesh,8,real_state_totals_synthetic_district_distribution
F01363,PHC Jaunpur #27,PHC,Jaunpur,Uttar Pradesh,5,real_state_totals_synthetic_district_distribution
F01364,PHC Jaunpur #28,PHC,Jaunpur,Uttar Pradesh,6,real_state_totals_synthetic_district_distribution
F01365,PHC Jaunpur #29,PHC,Jaunpur,Uttar Pradesh,7,real_state_totals_synthetic_district_distribution
F01366,PHC Jaunpur #30,PHC,Jaunpur,Uttar Pradesh,9,real_state_totals_synthetic_district_distribution
F01367,PHC Jaunpur #31,PHC,Jaunpur,Uttar Pradesh,7,real_state_totals_synthetic_district_distribution
F01368,PHC Jaunpur #32,PHC,Jaunpur,Uttar Pradesh,4,real_state_totals_synthetic_district_distribution
F01369,PHC Jaunpur #33,PHC,Jaunpur,Uttar Pradesh,4,real_state_totals_synthetic_district_distribution
F01370,PHC Jaunpur #34,PHC,Jaunpur,Uttar Pradesh,9,real_state_totals_synthetic_district_distribution
F01371,PHC Jaunpur #35,PHC,Jaunpur,Uttar Pradesh,8,real_state_totals_synthetic_district_distribution
F01372,PHC Jaunpur #36,PHC,Jaunpur,Uttar Pradesh,10,real_state_totals_synthetic_district_distribution
F01373,PHC Jaunpur #37,PHC,Jaunpur,Uttar Pradesh,5,real_state_totals_synthetic_district_distribution
F01374,PHC Jaunpur #38,PHC,Jaunpur,Uttar Pradesh,9,real_state_totals_synthetic_district_distribution
F01375,PHC Jaunpur #39,PHC,Jaunpur,Uttar Pradesh,5,real_state_totals_synthetic_district_distribution
F01376,PHC Jaunpur #40,PHC,Jaunpur,Uttar Pradesh,6,real_state_totals_synthetic_district_distribution
F01377,PHC Jaunpur #41,PHC,Jaunpur,Uttar Pradesh,8,real_state_totals_synthetic_district_distribution
F01378,PHC Jaunpur #42,PHC,Jaunpur,Uttar Pradesh,4,real_state_totals_synthetic_district_distribution
F01379,PHC Jaunpur #43,PHC,Jaunpur,Uttar Pradesh,8,real_state_totals_synthetic_district_distribution
F01380,PHC Jaunpur #44,PHC,Jaunpur,Uttar Pradesh,7,real_state_totals_synthetic_district_distribution
F01381,PHC Jaunpur #45,PHC,Jaunpur,Uttar Pradesh,4,real_state_totals_synthetic_district_distribution
F01382,PHC Jaunpur #46,PHC,Jaunpur,Uttar Pradesh,5,real_state_totals_synthetic_district_distribution
F01383,PHC Jaunpur #47,PHC,Jaunpur,Uttar Pradesh,10,real_state_totals_synthetic_district_distribution
F01384,PHC Jaunpur #48,PHC,Jaunpur,Uttar Pradesh,4,real_state_totals_synthetic_district_distribution
F01385,PHC Jaunpur #49,PHC,Jaunpur,Uttar Pradesh,7,real_state_totals_synthetic_district_distribution
F01386,PHC Jaunpur #50,PHC,Jaunpur,Uttar Pradesh,4,real_state_totals_synthetic_district_distribution
F01387,PHC Jaunpur #51,PHC,Jaunpur,Uttar Pradesh,9,real_state_totals_synthetic_district_distribution
F01388,PHC Jaunpur #52,PHC,Jaunpur,Uttar Pradesh,10,real_state_totals_synthetic_district_distribution
F01389,PHC Jaunpur #53,PHC,Jaunpur,Uttar Pradesh,5,real_state_totals_synthetic_district_distribution
F01390,PHC Jaunpur #54,PHC,Jaunpur,Uttar Pradesh,7,real_state_totals_synthetic_district_distribution
F01391,PHC Jaunpur #55,PHC,Jaunpur,Uttar Pradesh,9,real_state_totals_synthetic_district_distribution
F01392,PHC Jaunpur #56,PHC,Jaunpur,Uttar Pradesh,6,real_state_totals_synthetic_district_distribution
F01393,PHC Jaunpur #57,PHC,Jaunpur,Uttar Pradesh,8,real_state_totals_synthetic_district_distribution
F01394,PHC Jaunpur #58,PHC,Jaunpur,Uttar Pradesh,9,real_state_totals_synthetic_district_distribution
F01395,PHC Jaunpur #59,PHC,Jaunpur,Uttar Pradesh,6,real_state_totals_synthetic_district_distribution
F01396,PHC Jaunpur #60,PHC,Jaunpur,Uttar Pradesh,7,real_state_totals_synthetic_district_distribution
F01397,PHC Jaunpur #61,PHC,Jaunpur,Uttar Pradesh,10,real_state_totals_synthetic_district_distribution
F01398,PHC Jaunpur #62,PHC,Jaunpur,Uttar Pradesh,7,real_state_totals_synthetic_district_distribution
F01399,PHC Jaunpur #63,PHC,Jaunpur,Uttar Pradesh,7,real_state_totals_synthetic_district_distribution
F01400,PHC Jaunpur #64,PHC,Jaunpur,Uttar Pradesh,5,real_state_totals_synthetic_district_distribution
F01401,PHC Jaunpur #65,PHC,Jaunpur,Uttar Pradesh,7,real_state_totals_synthetic_district_distribution
F01402,PHC Jaunpur #66,PHC,Jaunpur,Uttar Pradesh,8,real_state_totals_synthetic_district_distribution
F01403,PHC Jaunpur #67,PHC,Jaunpur,Uttar Pradesh,5,real_state_totals_synthetic_district_distribution
F01404,PHC Jaunpur #68,PHC,Jaunpur,Uttar Pradesh,7,real_state_totals_synthetic_district_distribution
F01405,PHC Jaunpur #69,PHC,Jaunpur,Uttar Pradesh,5,real_state_totals_synthetic_district_distribution
F01406,PHC Jaunpur #70,PHC,Jaunpur,Uttar Pradesh,8,real_state_totals_synthetic_district_distribution
F01407,PHC Jaunpur #71,PHC,Jaunpur,Uttar Pradesh,8,real_state_totals_synthetic_district_distribution
F01408,PHC Jaunpur #72,PHC,Jaunpur,Uttar Pradesh,9,real_state_totals_synthetic_district_distribution
F01409,PHC Jaunpur #73,PHC,Jaunpur,Uttar Pradesh,5,real_state_totals_synthetic_district_distribution
F01410,PHC Jaunpur #74,PHC,Jaunpur,Uttar Pradesh,10,real_state_totals_synthetic_district_distribution
F01411,PHC Jaunpur #75,PHC,Jaunpur,Uttar Pradesh,4,real_state_totals_synthetic_district_distribution
F01412,PHC Jaunpur #76,PHC,Jaunpur,Uttar Pradesh,6,real_state_totals_synthetic_district_distribution
F01413,PHC Jaunpur #77,PHC,Jaunpur,Uttar Pradesh,10,real_state_totals_synthetic_district_distribution
F01414,PHC Jaunpur #78,PHC,Jaunpur,Uttar Pradesh,10,real_state_totals_synthetic_district_distribution
F01415,PHC Jaunpur #79,PHC,Jaunpur,Uttar Pradesh,10,real_state_totals_synthetic_district_distribution
F01416,PHC Jaunpur #80,PHC,Jaunpur,Uttar Pradesh,7,real_state_totals_synthetic_district_distribution
F01417,PHC Jaunpur #81,PHC,Jaunpur,Uttar Pradesh,6,real_state_totals_synthetic_district_distribution
F01418,PHC Jaunpur #82,PHC,Jaunpur,Uttar Pradesh,10,real_state_totals_synthetic_district_distribution
F01419,PHC Jaunpur #83,PHC,Jaunpur,Uttar Pradesh,8,real_state_totals_synthetic_district_distribution
F01420,PHC Jaunpur #84,PHC,Jaunpur,Uttar Pradesh,6,real_state_totals_synthetic_district_distribution
F01421,PHC Jaunpur #85,PHC,Jaunpur,Uttar Pradesh,10,real_state_totals_synthetic_district_distribution
F01422,PHC Jaunpur #86,PHC,Jaunpur,Uttar Pradesh,4,real_state_totals_synthetic_district_distribution
F01423,PHC Jaunpur #87,PHC,Jaunpur,Uttar Pradesh,6,real_state_totals_synthetic_district_distribution
F01424,PHC Jaunpur #88,PHC,Jaunpur,Uttar Pradesh,9,real_state_totals_synthetic_district_distribution
F01425,PHC Jaunpur #89,PHC,Jaunpur,Uttar Pradesh,6,real_state_totals_synthetic_district_distribution
F01426,PHC Jaunpur #90,PHC,Jaunpur,Uttar Pradesh,10,real_state_totals_synthetic_district_distribution
F01427,PHC Jaunpur #91,PHC,Jaunpur,Uttar Pradesh,8,real_state_totals_synthetic_district_distribution
F01428,PHC Jaunpur #92,PHC,Jaunpur,Uttar Pradesh,8,real_state_totals_synthetic_district_distribution
F01429,PHC Jaunpur #93,PHC,Jaunpur,Uttar Pradesh,9,real_state_totals_synthetic_district_distribution
F01430,PHC Jaunpur #94,PHC,Jaunpur,Uttar Pradesh,7,real_state_totals_synthetic_district_distribution
F01431,PHC Jaunpur #95,PHC,Jaunpur,Uttar Pradesh,10,real_state_totals_synthetic_district_distribution
