facility_id,medicine_name,current_quantity,reorder_threshold,stock_status,stock_profile_assigned,data_source
F01302,Paracetamol,5,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Ibuprofen,12,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Diclofenac,4,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Morphine,14,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Amoxicillin,1,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Ampicillin,12,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Ciprofloxacin,12,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Metronidazole,9,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Azithromycin,17,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Doxycycline,19,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Benzylpenicillin,1,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Gentamicin,0,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Chloroquine,17,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Artemether + Lumefantrine,5,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Quinine,8,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Primaquine,17,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Isoniazid,8,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Rifampicin,11,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Ethambutol,16,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Pyrazinamide,3,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Oral Rehydration Salts (ORS),24,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Zinc Sulphate,7,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Ranitidine,0,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Omeprazole,17,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Insulin (Soluble),17,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Metformin,18,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Glibenclamide,17,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Atenolol,6,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Amlodipine,21,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Enalapril,1,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Furosemide,10,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Aspirin,15,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Atorvastatin,9,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Oxytocin,21,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Magnesium Sulphate,17,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Misoprostol,17,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Folic Acid,7,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Iron + Folic Acid,19,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Calcium Carbonate,19,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,BCG Vaccine,23,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,DPT Vaccine,15,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Measles Vaccine,8,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Oral Polio Vaccine,23,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Hepatitis B Vaccine,3,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Tetanus Toxoid,17,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Chlorpheniramine,11,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Salbutamol,13,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Hydrocortisone,7,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Povidone Iodine,0,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Normal Saline (0.9% NaCl),4,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Ringer's Lactate,14,80,Critical,Critical,simulated_no_public_realtime_data_available
F01302,Dextrose 5%,11,80,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Paracetamol,1,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Ibuprofen,0,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Diclofenac,6,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Morphine,1,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Amoxicillin,11,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Ampicillin,12,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Ciprofloxacin,12,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Metronidazole,3,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Azithromycin,18,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Doxycycline,19,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Benzylpenicillin,11,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Gentamicin,20,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Chloroquine,6,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Artemether + Lumefantrine,0,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Quinine,11,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Primaquine,12,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Isoniazid,9,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Rifampicin,3,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Ethambutol,17,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Pyrazinamide,8,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Oral Rehydration Salts (ORS),18,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Zinc Sulphate,6,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Ranitidine,14,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Omeprazole,17,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Insulin (Soluble),9,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Metformin,13,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Glibenclamide,14,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Atenolol,18,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Amlodipine,1,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Enalapril,16,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Furosemide,15,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Aspirin,0,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Atorvastatin,20,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Oxytocin,3,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Magnesium Sulphate,16,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Misoprostol,15,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Folic Acid,5,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Iron + Folic Acid,13,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Calcium Carbonate,20,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,BCG Vaccine,1,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,DPT Vaccine,0,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Measles Vaccine,3,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Oral Polio Vaccine,20,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Hepatitis B Vaccine,6,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Tetanus Toxoid,13,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Chlorpheniramine,11,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Salbutamol,3,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Hydrocortisone,1,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Povidone Iodine,7,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Normal Saline (0.9% NaCl),8,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Ringer's Lactate,9,68,Critical,Critical,simulated_no_public_realtime_data_available
F01303,Dextrose 5%,9,68,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Paracetamol,8,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Ibuprofen,4,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Diclofenac,19,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Morphine,19,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Amoxicillin,1,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Ampicillin,12,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Ciprofloxacin,15,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Metronidazole,8,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Azithromycin,21,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Doxycycline,10,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Benzylpenicillin,13,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Gentamicin,17,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Chloroquine,28,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Artemether + Lumefantrine,29,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Quinine,12,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Primaquine,26,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Isoniazid,29,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Rifampicin,11,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Ethambutol,5,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Pyrazinamide,9,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Oral Rehydration Salts (ORS),1,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Zinc Sulphate,12,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Ranitidine,4,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Omeprazole,25,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Insulin (Soluble),24,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Metformin,4,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Glibenclamide,3,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Atenolol,10,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Amlodipine,29,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Enalapril,11,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Furosemide,19,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Aspirin,19,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Atorvastatin,13,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Oxytocin,27,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Magnesium Sulphate,15,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Misoprostol,4,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Folic Acid,10,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Iron + Folic Acid,29,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Calcium Carbonate,13,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,BCG Vaccine,24,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,DPT Vaccine,5,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Measles Vaccine,5,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Oral Polio Vaccine,27,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Hepatitis B Vaccine,5,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Tetanus Toxoid,3,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Chlorpheniramine,19,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Salbutamol,0,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Hydrocortisone,10,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Povidone Iodine,7,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Normal Saline (0.9% NaCl),6,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Ringer's Lactate,29,98,Critical,Critical,simulated_no_public_realtime_data_available
F01304,Dextrose 5%,20,98,Critical,Critical,simulated_no_public_realtime_data_available
F01305,Paracetamol,209,56,Healthy,Healthy,simulated_no_public_realtime_data_available
F01305,Ibuprofen,246,56,Healthy,Healthy,simulated_no_public_realtime_data_available
F01305,Diclofenac,141,56,Healthy,Healthy,simulated_no_public_realtime_data_available
F01305,Morphine,200,56,Healthy,Healthy,simulated_no_public_realtime_data_available
F01305,Amoxicillin,261,56,Healthy,Healthy,simulated_no_public_realtime_data_available
F01305,Ampicillin,212,56,Healthy,Healthy,simulated_no_public_realtime_data_available
F01305,Ciprofloxacin,256,56,Healthy,Healthy,simulated_no_public_realtime_data_available
F01305,Metronidazole,233,56,Healthy,Healthy,simulated_no_public_realtime_data_available
F01305,Azithromycin,211,56,Healthy,Healthy,simulated_no_public_realtime_data_available
F01305,Doxycycline,272,56,Healthy,Healthy,simulated_no_public_realtime_data_available
F01305,Benzylpenicillin,207,56,Healthy,Healthy,simulated_no_public_realtime_data_available
F01305,Gentamicin,309,56,Healthy,Healthy,simulated_no_public_realtime_data_available
F01305,Chloroquine,217,56,Healthy,Healthy,simulated_no_public_realtime_data_available
F01305,Artemether + Lumefantrine,229,56,Healthy,Healthy,simulated_no_public_realtime_data_available
F01305,Quinine,286,56,Healthy,Healthy,simulated_no_public_realtime_data_available
F01305,Primaquine,191,56,Healthy,Healthy,simulated_no_public_realtime_data_available
F01305,Isoniazid,287,56,Healthy,Healthy,simulated_no_public_realtime_data_available
F01305,Rifampicin,245,56,Healthy,Healthy,simulated_no_public_realtime_data_available
F01305,Ethambutol,217,56,Healthy,Healthy,simulated_no_public_realtime_data_available
F01305,Pyrazinamide,177,56,Healthy,Healthy,simulated_no_public_realtime_data_available
F01305,Oral Rehydration Salts (ORS),158,56,Healthy,Healthy,simulated_no_public_realtime_data_available
F01305,Zinc Sulphate,193,56,Healthy,Healthy,simulated_no_public_realtime_data_available
F01305,Ranitidine,270,56,Healthy,Healthy,simulated_no_public_realtime_data_available
F01305,Omeprazole,191,56,Healthy,Healthy,simulated_no_public_realtime_data_available
F01305,Insulin (Soluble),214,56,Healthy,Healthy,simulated_no_public_realtime_data_available
F01305,Metformin,135,56,Healthy,Healthy,simulated_no_public_realtime_data_available
F01305,Glibenclamide,259,56,Healthy,Healthy,simulated_no_public_realtime_data_available
F01305,Atenolol,154,56,Healthy,Healthy,simulated_no_public_realtime_data_available
F01305,Amlodipine,169,56,Healthy,Healthy,simulated_no_public_realtime_data_available
F01305,Enalapril,207,56,Healthy,Healthy,simulated_no_public_realtime_data_available
